origen,destino,distancia_metros,tiempo_minutos,nombre_calle
824087189,824087191,60.73272814039868,0.12,Sin nombre
824087189,1302759101,59.453151897171374,0.12,Sin nombre
824087191,824087192,17.847262540371506,0.04,Sin nombre
824087191,1302759117,70.2023540660331,0.14,Sin nombre
817349146,824087192,8.965963015689749,0.02,Sin nombre
817340863,824087192,238.38772500065113,0.48,Sin nombre
824087198,1968682282,30.431306588446922,0.06,Sin nombre
824087198,5489263729,55.44021542277044,0.11,Sin nombre
817689218,824087199,86.81253947751343,0.17,Sin nombre
824090396,1954583077,41.68477199265895,0.08,Sin nombre
824065427,824090396,18.03728340875586,0.04,Sin nombre
824090397,1954583160,9.19172457622004,0.02,Sin nombre
824087198,824090406,67.65216570450119,0.14,Sin nombre
824087199,824090406,97.22738031026107,0.19,Sin nombre
824090412,1307610119,15.705686848180308,0.03,Sin nombre
824090412,1307610233,69.91764390895338,0.14,Sin nombre
824090412,7785700489,192.9466324241476,0.39,Sin nombre
824094749,824094791,262.5956608980707,0.53,Sin nombre
824094759,1317571084,59.39478756905703,0.12,Sin nombre
824094759,1317571064,39.52089814584119,0.08,Sin nombre
824094771,824203358,15.000562548622582,0.03,Sin nombre
824094771,4277160810,14.147585921805126,0.03,Sin nombre
817699831,824094791,32.376028995448486,0.06,Sin nombre
824094791,6013680909,22.576584943858485,0.05,Sin nombre
824094831,1317571018,125.98867854612698,0.25,Sin nombre
824094831,1317570872,54.68997397514461,0.11,Sin nombre
824094844,1317570923,64.60998986116967,0.13,Sin nombre
824094844,6013680907,19.77584428877465,0.04,Sin nombre
824102070,824102071,324.44615662402543,0.65,Sin nombre
824102070,824125976,334.8133527304393,0.67,Sin nombre
824102070,824102085,59.38700520252351,0.12,Sin nombre
824102070,824102084,125.80796557761141,0.25,Sin nombre
824102071,4357685789,54.21904223315737,0.11,Sin nombre
824102074,10061731504,93.5377020341263,0.19,Sin nombre
824102074,9125588461,59.0490768687864,0.12,Sin nombre
824102074,824126052,116.7457808402819,0.23,Sin nombre
824102074,1968681852,91.81149821068831,0.18,Sin nombre
824102075,1968682050,145.97325650187176,0.29,Sin nombre
824102075,824102084,115.57563824095165,0.23,Sin nombre
824102075,824126001,217.60526913276482,0.44,Sin nombre
824102076,824102077,115.12513935147246,0.23,Sin nombre
824102076,824102080,215.73431330757515,0.43,Sin nombre
824102076,824126053,124.67130096751328,0.25,Sin nombre
824102077,824102078,112.99989368486541,0.23,Sin nombre
824102077,824102079,215.8650027176128,0.43,Sin nombre
824102078,1968682101,12.017541777390276,0.02,Sin nombre
824102078,824102086,215.87026027788397,0.43,Sin nombre
824102079,824102086,110.40479521210318,0.22,Sin nombre
824102079,824102080,113.41873226849027,0.23,Sin nombre
824102080,824102084,103.04977015525908,0.21,Sin nombre
824102081,9194628503,37.02227322905944,0.07,Sin nombre
824102084,824126052,315.9954850677001,0.63,Sin nombre
824102085,9194628503,18.988863838851806,0.04,Sin nombre
824102085,9194628502,90.63994661996004,0.18,Sin nombre
824102086,1968682159,10.701100958303483,0.02,Sin nombre
824102071,824102086,127.58926130421595,0.26,Sin nombre
824102087,824153995,55.13703556771243,0.11,Sin nombre
824102087,824154030,162.73825777792308,0.33,Sin nombre
824102089,1968682022,51.74827070253441,0.1,Sin nombre
824102089,824125938,51.53702670443956,0.1,Sin nombre
824102089,824125991,138.11856910474734,0.28,Sin nombre
824102089,824125922,99.30928454272986,0.2,Sin nombre
824125231,824125235,139.39931101162134,0.28,Sin nombre
824125231,1317143536,28.897343164200784,0.06,Sin nombre
824125231,824125529,54.05506810693923,0.11,Sin nombre
824125235,824125495,56.50183567897354,0.11,Sin nombre
824125235,1968681504,63.02599162575995,0.13,Sin nombre
824125243,1317143422,6.7579516839037534,0.01,Sin nombre
824125243,824345800,53.75306004495797,0.11,Sin nombre
824125243,1317143499,127.87034164541663,0.26,Sin nombre
824125245,1273650748,74.40228590980092,0.15,Sin nombre
824125245,824125248,51.65391741340849,0.1,Sin nombre
824125245,1317143422,48.242204129564044,0.1,Sin nombre
824125248,824125250,51.56248849975835,0.1,Sin nombre
824125248,824125263,100.9756532885829,0.2,Sin nombre
824125250,824125265,103.18753742171947,0.21,Sin nombre
824125256,824125806,123.44725637041205,0.25,Sin nombre
824125256,824125506,55.06351128940766,0.11,Sin nombre
824125256,824125258,122.33839219138201,0.24,Sin nombre
824125258,824125486,66.5977742563995,0.13,Sin nombre
824125258,824125510,53.64189581708455,0.11,Sin nombre
824125263,824125265,51.630417056027426,0.1,Sin nombre
824125263,1273650748,72.98035348967579,0.15,Sin nombre
824125263,824125809,242.82396522265205,0.49,Sin nombre
824125265,4354725815,13.238041316790268,0.03,Sin nombre
824125265,4354725814,13.232285668340198,0.03,Sin nombre
824125486,824125488,49.11612118550673,0.1,Sin nombre
824125486,824125641,57.11214852826589,0.11,Sin nombre
824125488,824125490,50.30981529438855,0.1,Sin nombre
824125488,824125512,121.21889100039104,0.24,Sin nombre
824125490,824125643,57.031843844399106,0.11,Sin nombre
824125490,824125512,170.99548549276554,0.34,Sin nombre
824125495,824125529,122.55447640199071,0.25,Sin nombre
824125495,824125500,52.58826865774498,0.11,Sin nombre
824125500,824125502,58.34338093369251,0.12,Sin nombre
824125500,824125632,116.58082157309966,0.23,Sin nombre
824125502,824125504,60.83502017631809,0.12,Sin nombre
824125502,824125804,178.21115361752572,0.36,Sin nombre
824125502,1273491168,51.589114384062015,0.1,Sin nombre
824125504,824125506,53.989877228251885,0.11,Sin nombre
824125504,824125620,178.18347876981332,0.36,Sin nombre
824125506,824125527,54.85470472804575,0.11,Sin nombre
824125506,824125510,126.21090734136267,0.25,Sin nombre
824125510,824125512,48.75416086764095,0.1,Sin nombre
824125510,824125528,53.00390255897162,0.11,Sin nombre
824125527,824125528,125.5344663229188,0.25,Sin nombre
824125527,1273491168,114.14113009168724,0.23,Sin nombre
824125528,9125588465,55.09402936890313,0.11,Sin nombre
824125529,824125632,51.50432712021388,0.1,Sin nombre
824125615,824125616,58.693293310018085,0.12,Sin nombre
824125615,1968681759,69.56938174070108,0.14,Sin nombre
824125615,824125825,32.55968762299269,0.07,Sin nombre
824125616,824125754,81.56162361950472,0.16,Sin nombre
824125616,824125619,90.5190271634495,0.18,Sin nombre
824125619,824125771,35.71569557222584,0.07,Sin nombre
824125619,1968681707,140.32623046005838,0.28,Sin nombre
824125620,824125806,55.75013540745953,0.11,Sin nombre
824125620,824125804,60.2185139272615,0.12,Sin nombre
824125632,824125753,58.71685820067175,0.12,Sin nombre
824125641,824125643,98.54363413734298,0.2,Sin nombre
824125641,824125806,123.55696634366532,0.25,Sin nombre
824125643,824125809,51.144664926072245,0.1,Sin nombre
824125733,824125735,50.10939496511393,0.1,Sin nombre
824125733,1307610086,83.43840606901574,0.17,Sin nombre
824125735,824125816,84.95605263005903,0.17,Sin nombre
824125735,824125747,143.23668188525306,0.29,Sin nombre
824125747,824125816,68.96317225817583,0.14,Sin nombre
824125747,824125827,206.4270308421493,0.41,Sin nombre
824125753,824125754,59.3329998372921,0.12,Sin nombre
824125753,824125804,58.3753241231905,0.12,Sin nombre
824125753,824125760,137.18648923753054,0.27,Sin nombre
824125754,824125771,83.69888719718648,0.17,Sin nombre
824125758,1968681650,29.454149807083965,0.06,Sin nombre
824125758,1968681621,132.82627775920258,0.27,Sin nombre
824125758,1968681707,80.17210201690725,0.16,Sin nombre
824125760,5059046692,155.4915503126484,0.31,Sin nombre
824125760,1317143536,56.77928092289555,0.11,Sin nombre
824125760,1968681648,57.296848407688024,0.11,Sin nombre
824125769,1968681614,35.72556986462488,0.07,Sin nombre
824125769,1273463039,9.231756547031774,0.02,Sin nombre
824125769,5059046692,78.43660846859585,0.16,Sin nombre
824125771,1968681650,47.82734361215148,0.1,Sin nombre
824125785,824125931,47.54100580973113,0.1,Sin nombre
824125785,824125916,52.3195542732187,0.1,Sin nombre
824125785,824125793,138.93060478067306,0.28,Sin nombre
824125793,1968681917,20.468484645697853,0.04,Sin nombre
824125793,824125916,117.29844022986084,0.23,Sin nombre
824125793,11045747302,49.47944373765424,0.1,Sin nombre
824125804,824125820,57.099227375659765,0.11,Sin nombre
824125806,824125822,55.27972074257233,0.11,Sin nombre
824125809,824125814,54.321992813253495,0.11,Sin nombre
824125809,824125810,51.85344731620796,0.1,Sin nombre
824125810,1975411466,13.202723353361053,0.03,Sin nombre
824125733,824125810,192.12461704370347,0.38,Sin nombre
824125814,824125816,51.91260877466503,0.1,Sin nombre
824125814,824125822,274.1872525217131,0.55,Sin nombre
824125820,824125822,115.40435314117852,0.23,Sin nombre
824125820,824125825,51.943208860111966,0.1,Sin nombre
824125822,824125827,52.53487232233623,0.11,Sin nombre
824125825,824125827,115.29079783026484,0.23,Sin nombre
824125827,824126064,109.08140703894541,0.22,Sin nombre
824125916,824125918,51.3277573118199,0.1,Sin nombre
824125916,824125929,47.62158647991962,0.1,Sin nombre
824125918,824125919,51.06774744211714,0.1,Sin nombre
824125918,824125943,99.82492811456795,0.2,Sin nombre
824125919,824125922,52.02220955539652,0.1,Sin nombre
824125919,824125938,100.06190899528441,0.2,Sin nombre
824125922,824125924,130.397603370189,0.26,Sin nombre
824125922,824125947,47.05407889019205,0.09,Sin nombre
824125924,824125976,22.1708641763953,0.04,Sin nombre
824125924,824126001,103.18937943225188,0.21,Sin nombre
824125927,824125929,44.909540259928825,0.09,Sin nombre
824125927,1968682003,131.93284298882483,0.26,Sin nombre
824125927,824125992,157.90137742540065,0.32,Sin nombre
824125929,824125947,153.21941319403416,0.31,Sin nombre
824125929,1968682019,45.302566154118395,0.09,Sin nombre
824125931,824125943,50.03159411707032,0.1,Sin nombre
824125931,824125933,50.69767928986185,0.1,Sin nombre
824125931,1968681875,101.2048555898717,0.2,Sin nombre
824125933,6066538241,30.03068344299743,0.06,Sin nombre
824125933,1968681853,50.166305807914185,0.1,Sin nombre
824125933,1968681806,89.63574656794094,0.18,Sin nombre
824125936,1968681899,86.58647926250994,0.17,Sin nombre
824125936,1968681812,74.19253552243079,0.15,Sin nombre
824125936,824125991,52.06444596745207,0.1,Sin nombre
824125938,824125943,51.58087884350532,0.1,Sin nombre
824125938,1968681899,52.03117584719378,0.1,Sin nombre
824125947,824125992,48.614893019671676,0.1,Sin nombre
824125947,824125976,153.35536737616226,0.31,Sin nombre
824125977,9125588461,72.12863732488965,0.14,Sin nombre
824125977,1968681759,61.669665324880384,0.12,Sin nombre
824125977,824125981,251.2095240899338,0.5,Sin nombre
824125981,1968681818,143.7645224925077,0.29,Sin nombre
824125981,8050766417,169.11394571071423,0.34,Sin nombre
824125991,1968681893,50.969327394011906,0.1,Sin nombre
824125992,11056108604,69.81190058410124,0.14,Sin nombre
824126001,1968682046,28.94194709751709,0.06,Sin nombre
824126035,11045747302,84.26770764140905,0.17,Sin nombre
824126035,11045750976,33.27884279039167,0.07,Sin nombre
824126035,1968681931,48.34348487873545,0.1,Sin nombre
824126052,1317027941,28.265759040731847,0.06,Sin nombre
824126052,824126053,20.59314939486213,0.04,Sin nombre
824126053,1317027941,37.52888191895453,0.08,Sin nombre
824126064,1968681759,90.61497274392394,0.18,Sin nombre
824126064,1317027941,169.33513243096135,0.34,Sin nombre
824153409,6302636326,10.2242604489441,0.02,Sin nombre
824153409,824153676,55.29224902900293,0.11,Sin nombre
824153409,824153415,163.14789713071895,0.33,Sin nombre
824153415,824153609,57.738317404071275,0.12,Sin nombre
824153415,824153423,51.281006033280676,0.1,Sin nombre
824153420,6302636325,10.862051031405755,0.02,Sin nombre
824153409,824153420,54.055176891931076,0.11,Sin nombre
824153420,824153423,162.31763691236236,0.32,Sin nombre
824153423,824153435,55.92374024956753,0.11,Sin nombre
824153434,824153435,161.7985373152554,0.32,Sin nombre
824153434,10722512002,10.460265920135932,0.02,Sin nombre
824153420,824153434,54.42644134869666,0.11,Sin nombre
824153435,824153607,53.36960850384427,0.11,Sin nombre
824153441,824153445,54.358877657784404,0.11,Sin nombre
824153441,824299437,177.22215821690034,0.35,Sin nombre
824153445,824153451,155.81100462821294,0.31,Sin nombre
824153445,824153464,100.65569117212712,0.2,Sin nombre
824153451,824153607,54.203881082369875,0.11,Sin nombre
824153451,1317143471,53.468420233120916,0.11,Sin nombre
824153458,824299634,15.831071422191249,0.03,Sin nombre
824153458,10722498475,103.90371948864164,0.21,Sin nombre
824153458,824299204,44.39940377770223,0.09,Sin nombre
824153459,1975410015,26.65269133540473,0.05,Sin nombre
824153459,824299204,103.87648588408665,0.21,Sin nombre
824153459,1317288731,52.574978505322676,0.11,Sin nombre
824153461,824299439,11.040725350577562,0.02,Sin nombre
824153461,824299479,60.91144720370019,0.12,Sin nombre
824153461,824203943,55.76857269557524,0.11,Sin nombre
824153464,1317143471,180.7241229906095,0.36,Sin nombre
824153464,824299439,57.06010374917923,0.11,Sin nombre
824153561,824153564,59.49135428772526,0.12,Sin nombre
824153561,824299302,58.64720412589196,0.12,Sin nombre
824153561,824153588,168.3098309157731,0.34,Sin nombre
824153564,824153566,122.4030253541698,0.24,Sin nombre
824153564,824153585,140.4431717036787,0.28,Sin nombre
824153566,824299259,55.12571927145104,0.11,Sin nombre
824153566,824153585,213.7146693066331,0.43,Sin nombre
824153566,824299283,58.25273357786423,0.12,Sin nombre
824153569,824299304,57.35778827203171,0.11,Sin nombre
824153569,3737770214,62.47924699619452,0.12,Sin nombre
824153569,824299288,292.75150823823355,0.59,Sin nombre
824153585,824153588,61.268593146181715,0.12,Sin nombre
824153588,824153590,66.44048898630106,0.13,Sin nombre
824153590,824299301,253.0354136981519,0.51,Sin nombre
824153441,824153602,55.10956326403664,0.11,Sin nombre
824153602,3373840911,15.898185421154771,0.03,Sin nombre
824153602,824153607,193.31002381168022,0.39,Sin nombre
824153607,824153822,52.83137730051323,0.11,Sin nombre
824153609,824153677,126.15201214177645,0.25,Sin nombre
824153609,824153676,163.11871517022726,0.33,Sin nombre
824153660,824153975,52.86294194883563,0.11,Sin nombre
824153660,824153663,175.21036373693337,0.35,Sin nombre
824153663,824153822,54.11496275966179,0.11,Sin nombre
824153663,824153671,21.000829899826996,0.04,Sin nombre
824153671,824153827,54.09162193627518,0.11,Sin nombre
824153676,10722512003,9.921979084069655,0.02,Sin nombre
824153676,824299455,58.28914305927114,0.12,Sin nombre
824153677,824153685,51.498948458794864,0.1,Sin nombre
824153677,824153791,86.60648752750699,0.17,Sin nombre
824153685,824154039,66.42660619137736,0.13,Sin nombre
824153685,824299455,276.6015655512813,0.55,Sin nombre
824153776,824153777,163.76350304840162,0.33,Sin nombre
824153776,824153827,54.639002707114635,0.11,Sin nombre
824153776,824154035,53.991975436145886,0.11,Sin nombre
824153777,824153809,51.96389767703224,0.1,Sin nombre
824153777,824153995,54.70512443513372,0.11,Sin nombre
824153782,824153791,56.52929231120833,0.11,Sin nombre
824153782,824153827,51.56367781873734,0.1,Sin nombre
824153782,824153784,163.45001752729834,0.33,Sin nombre
824153784,824153809,53.96374371587215,0.11,Sin nombre
824153784,824153789,53.60836006988525,0.11,Sin nombre
824153789,824203820,54.95600225963227,0.11,Sin nombre
824153789,824203789,199.9521749402461,0.4,Sin nombre
824153790,824153791,54.11247310589839,0.11,Sin nombre
824153790,824203820,54.75129601305174,0.11,Sin nombre
824153790,824203785,196.84157060776573,0.39,Sin nombre
824153809,824153827,163.38982336540312,0.33,Sin nombre
824153820,1317143471,55.42771015832097,0.11,Sin nombre
824153820,1317143340,9.506386953790152,0.02,Sin nombre
824153434,824153820,52.20807140844627,0.1,Sin nombre
824153822,824153975,176.9005942400835,0.35,Sin nombre
824153975,12431247574,20.788612013655932,0.04,Sin nombre
824153995,824154035,163.0257597573192,0.33,Sin nombre
824154030,824154035,63.48825203490874,0.13,Sin nombre
824154030,4354725814,13.03512932077628,0.03,Sin nombre
824154030,4354725815,14.112908993666466,0.03,Sin nombre
824154039,824203803,14.279848227473106,0.03,Sin nombre
824154039,824203785,53.60112690336226,0.11,Sin nombre
824203003,4356273454,44.245148121357765,0.09,Sin nombre
824203003,1342138557,9.614532079956266,0.02,Sin nombre
824203003,1317571162,59.52742557860839,0.12,Sin nombre
824203005,824203373,56.03019720643379,0.11,Sin nombre
824203005,4356273453,69.48482760601297,0.14,Sin nombre
824203005,824203009,58.45355742387687,0.12,Sin nombre
824203005,1342138557,94.88178700764419,0.19,Sin nombre
824203009,824203012,53.06442426391561,0.11,Sin nombre
824203009,1975411381,168.06251389237917,0.34,Sin nombre
824203012,824203014,54.27147361192304,0.11,Sin nombre
824203012,824203030,173.06045654920268,0.35,Sin nombre
824203014,824203023,173.23129085449997,0.35,Sin nombre
824203014,824203018,58.978619626990884,0.12,Sin nombre
824203018,824203656,55.61563559149167,0.11,Sin nombre
824203018,1975411039,172.23617771084736,0.34,Sin nombre
824203023,1975411039,58.48113970480205,0.12,Sin nombre
824203023,824203030,54.03732254754962,0.11,Sin nombre
824203030,1975411381,52.13468746151017,0.1,Sin nombre
824203044,4356273454,202.1207599076598,0.4,Sin nombre
824203044,1317570866,54.73955009233554,0.11,Sin nombre
824203044,1317570942,62.29483451812095,0.12,Sin nombre
824203087,824203273,61.56750945429161,0.12,Sin nombre
824203087,824203091,216.22288029113338,0.43,Sin nombre
824203087,824203097,54.56305704641192,0.11,Sin nombre
824203091,824203276,62.62288220691658,0.13,Sin nombre
824203091,824203100,53.637638894155295,0.11,Sin nombre
824203097,824203108,53.677576817320926,0.11,Sin nombre
824203097,824203100,217.3251668109954,0.43,Sin nombre
824203100,1975411142,53.80213621393797,0.11,Sin nombre
824203108,1317570942,81.64417475073189,0.16,Sin nombre
824203108,1975411548,54.65287675969075,0.11,Sin nombre
824203108,824203122,108.13119915689357,0.22,Sin nombre
824203122,1975411381,56.050202089047424,0.11,Sin nombre
824203122,4356273453,88.64381034199624,0.18,Sin nombre
824203126,1975411039,56.46890370699964,0.11,Sin nombre
824203126,824203652,221.91214327044722,0.44,Sin nombre
824203209,1975411626,11.309049857197747,0.02,Sin nombre
824203209,4356494349,119.30798274947055,0.24,Sin nombre
824203223,1317571097,17.088101947831888,0.03,Sin nombre
824203223,824237695,136.93386034890412,0.27,Sin nombre
824203223,1317571032,122.93420992339753,0.25,Sin nombre
824203236,824203238,58.89766884261922,0.12,Sin nombre
824203236,824203497,52.10597102881074,0.1,Sin nombre
824094771,824203238,145.31448274384536,0.29,Sin nombre
824203246,824203272,12.243475429183063,0.02,Sin nombre
824203246,824203248,63.670831942006316,0.13,Sin nombre
824203246,1317571095,56.64959427247104,0.11,Sin nombre
824203248,824203249,54.058765383224895,0.11,Sin nombre
824203248,824203411,110.10258107786552,0.22,Sin nombre
824203249,824203251,53.33265123344394,0.11,Sin nombre
824203249,824203389,128.16573643173058,0.26,Sin nombre
824203251,1317570850,56.74369168304086,0.11,Sin nombre
824203262,824203370,61.24056459455806,0.12,Sin nombre
824203262,824203273,12.80722822881705,0.03,Sin nombre
824203246,824203262,203.01591241099771,0.41,Sin nombre
824203266,824203276,13.607286872917319,0.03,Sin nombre
824203266,824203407,60.129338548398565,0.12,Sin nombre
824203262,824203266,214.52093911067072,0.43,Sin nombre
824203267,824203284,13.594427947412505,0.03,Sin nombre
824203266,824203267,59.311354823461805,0.12,Sin nombre
824203272,1317571102,112.7478148245656,0.23,Sin nombre
824203273,824203276,215.03948010257062,0.43,Sin nombre
824203276,824203284,59.348596498430055,0.12,Sin nombre
824203284,1317571082,9.595976652968034,0.02,Sin nombre
824203126,824203284,277.6881589765974,0.56,Sin nombre
824203345,824203347,51.79443856804789,0.1,Sin nombre
824203345,824203663,165.22114371794422,0.33,Sin nombre
824203345,824203360,51.41956528130983,0.1,Sin nombre
824203347,1317571121,53.63200712868087,0.11,Sin nombre
824203347,824203353,165.4624436687255,0.33,Sin nombre
824203353,824203365,52.968082507744946,0.11,Sin nombre
824203353,824203537,54.45112850088134,0.11,Sin nombre
824203358,6300658992,14.2229335536157,0.03,Sin nombre
824203358,824203665,218.36791394036084,0.44,Sin nombre
824203358,824203360,58.430497158111486,0.12,Sin nombre
824203360,824203510,55.01156803224645,0.11,Sin nombre
824203360,824203365,199.47906067112123,0.4,Sin nombre
824203365,824203368,54.261531234304435,0.11,Sin nombre
824203365,824203505,55.03614042127582,0.11,Sin nombre
824203368,824203370,53.90633364383309,0.11,Sin nombre
824203368,824203389,113.551840888219,0.23,Sin nombre
824203368,824203384,215.88273710839513,0.43,Sin nombre
824203370,824203411,113.93401729434031,0.23,Sin nombre
824203370,824203407,215.2283270404415,0.43,Sin nombre
824203373,1342139155,96.21362624189754,0.19,Sin nombre
824203384,824203407,53.69134068773542,0.11,Sin nombre
824203384,824203658,55.14486460146529,0.11,Sin nombre
824203389,1975412175,54.246551622221254,0.11,Sin nombre
824203389,824203411,54.01855837870713,0.11,Sin nombre
824203492,1975412175,5.117484281605027,0.01,Sin nombre
824203492,824203505,53.026250769977665,0.11,Sin nombre
824203492,824203497,163.27485412626578,0.33,Sin nombre
824203497,824203510,52.623271988753615,0.11,Sin nombre
824203505,824203510,181.41112176584514,0.36,Sin nombre
824203521,824203523,116.30268853658285,0.23,Sin nombre
824203521,824203658,54.736029496841496,0.11,Sin nombre
824203521,824203537,54.358917744461664,0.11,Sin nombre
824203523,1317570867,55.39770100916365,0.11,Sin nombre
824203523,1317570991,53.95660739707776,0.11,Sin nombre
824203531,824203663,54.047138844488444,0.11,Sin nombre
824203531,1317571121,111.29402845055692,0.22,Sin nombre
824203531,1317570926,54.14671476604424,0.11,Sin nombre
824203537,1317570991,116.87655431355066,0.23,Sin nombre
817694884,824203643,16.99070810912928,0.03,Sin nombre
824203643,824203647,177.50516464759406,0.36,Sin nombre
824203647,1317570926,58.99581616533368,0.12,Sin nombre
824203647,824203650,170.88022915067273,0.34,Sin nombre
824203650,824203658,56.663076969324706,0.11,Sin nombre
824203650,1317570875,16.47960027068444,0.03,Sin nombre
824203267,824203650,168.30085625245133,0.34,Sin nombre
824203652,824253419,23.460798279000905,0.05,Sin nombre
824203652,4356273444,15.05471791360041,0.03,Sin nombre
824203656,824253418,13.120626036770842,0.03,Sin nombre
824203656,1342138960,175.1952465501116,0.35,Sin nombre
824203658,1317570867,115.98918141330309,0.23,Sin nombre
824203663,824203665,57.78813023693116,0.12,Sin nombre
824203643,824203665,55.434704789363174,0.11,Sin nombre
824203782,3737770214,13.929014378699078,0.03,Sin nombre
824154039,824203782,259.0842836843409,0.52,Sin nombre
824203785,824203788,54.63047449342597,0.11,Sin nombre
824203788,824203820,198.88674956296975,0.4,Sin nombre
824203788,824203789,55.584881845123135,0.11,Sin nombre
824203789,824203793,14.038621683740782,0.03,Sin nombre
824203793,824299308,113.1760170072154,0.23,Sin nombre
824203793,824203803,161.73009723796528,0.32,Sin nombre
824203803,3737770214,259.44002436199236,0.52,Sin nombre
824203934,824299469,59.47890700107757,0.12,Sin nombre
824203934,824203937,134.12385529178894,0.27,Sin nombre
824203934,824299396,52.031494317407876,0.1,Sin nombre
824203937,824299408,53.329874551303114,0.11,Sin nombre
824203937,824299393,51.942246974410935,0.1,Sin nombre
824203943,1317143477,51.28883598961287,0.1,Sin nombre
824203943,824299496,125.68547424145575,0.25,Sin nombre
824203957,824203961,162.39553729873467,0.32,Sin nombre
824203957,824299362,51.899497553761265,0.1,Sin nombre
824203957,824299357,59.751254575571494,0.12,Sin nombre
824203961,824203963,48.84613680967494,0.1,Sin nombre
824203961,824299357,172.95885076851266,0.35,Sin nombre
824203961,824299496,52.27863714183328,0.1,Sin nombre
824203963,1317143477,91.1597563225336,0.18,Sin nombre
824203963,824299187,46.90382862522104,0.09,Sin nombre
824237669,10993256287,57.75507418771175,0.12,Sin nombre
824237669,1975412418,162.593931698122,0.33,Sin nombre
824237669,10993256283,81.8932092187157,0.16,Sin nombre
824237671,1975412418,11.173300559508583,0.02,Sin nombre
817710900,824237671,103.50174669691468,0.21,Sin nombre
824237676,1847299723,13.12378841800748,0.03,Sin nombre
824237676,824237681,180.36078601324266,0.36,Sin nombre
824237676,6495434992,138.18265004759778,0.28,Sin nombre
824237681,9115914216,98.7987629221073,0.2,Sin nombre
824237681,824237695,207.77087866404108,0.42,Sin nombre
824237681,1342138613,76.1439556312897,0.15,Sin nombre
824237686,1968682129,52.2374391030688,0.1,Sin nombre
824237686,9115878876,29.215630167041553,0.06,Sin nombre
824237686,5437733529,98.01008618200328,0.2,Sin nombre
824237687,1342139110,33.458108071599256,0.07,Sin nombre
824237687,1273894359,43.2192984859703,0.09,Sin nombre
824237690,9115914216,51.004514513334556,0.1,Sin nombre
824237690,824243373,12.28527090797245,0.02,Sin nombre
824237690,4356512010,54.367172890151465,0.11,Sin nombre
824237695,10993256287,92.74837480497715,0.19,Sin nombre
824237699,5437733529,65.65835077843867,0.13,Sin nombre
824237699,10993256283,26.70840297712953,0.05,Sin nombre
824237699,10993251400,21.712618380122485,0.04,Sin nombre
824237702,824237704,22.9135557334175,0.05,Sin nombre
824237702,824310841,52.625952240055945,0.11,Sin nombre
824237704,4354767116,12.8651444934423,0.03,Sin nombre
499564538,824237704,110.45656456396986,0.22,Sin nombre
824237766,1968682265,71.54189921836183,0.14,Sin nombre
824237766,1317571098,198.7073500750226,0.4,Sin nombre
824237766,10991575109,62.96199556986427,0.13,Sin nombre
824237769,9115865791,25.726055828295376,0.05,Sin nombre
824237769,824237778,7.905682813175102,0.02,Sin nombre
824237769,1273894093,12.270136222270157,0.02,Sin nombre
824237777,824237778,181.6365731004587,0.36,Sin nombre
824237671,824237777,111.70434341453418,0.22,Sin nombre
824237778,5059004238,103.02134405806962,0.21,Sin nombre
824237815,4354741991,18.226804409157086,0.04,Sin nombre
824237815,8168038339,140.6047782885006,0.28,Sin nombre
824237821,824237950,41.22673222137309,0.08,Sin nombre
824237821,10993251400,163.19214361910574,0.33,Sin nombre
824237875,824237876,20.60768222571306,0.04,Sin nombre
824237875,1979407369,17.35011875675089,0.03,Sin nombre
824237876,824237896,16.98930969183728,0.03,Sin nombre
824237876,824253421,448.063274563212,0.9,Sin nombre
824237896,4315100289,14.642457400855484,0.03,Sin nombre
824237896,4354767094,105.95749536607258,0.21,Sin nombre
824237876,824237937,13.66154616110184,0.03,Sin nombre
824237937,1317288881,211.25895416994723,0.42,Sin nombre
824237941,3509334817,13.745748735328574,0.03,Sin nombre
824237944,1342749901,12.22764165172957,0.02,Sin nombre
824237944,824253379,99.06258859229607,0.2,Sin nombre
824237944,824237945,129.82910602138392,0.26,Sin nombre
824237945,824253375,191.06410933208724,0.38,Sin nombre
824237945,824253446,121.97076018693713,0.24,Sin nombre
824237950,824237960,8.031877939048774,0.02,Sin nombre
824237950,10993694806,27.670176397976295,0.06,Sin nombre
824237960,824237965,242.6902497573314,0.49,Sin nombre
824237960,8206977456,59.25984146085704,0.12,Sin nombre
824237965,1342138279,8.023284295770635,0.02,Sin nombre
824237965,824243281,152.64096365643093,0.31,Sin nombre
824237965,1342138842,217.9165530521604,0.44,Sin nombre
824237966,1342138918,159.35166772468133,0.32,Sin nombre
824237966,1342138991,54.16235191510661,0.11,Sin nombre
824237970,1342750064,106.73757910682798,0.21,Sin nombre
824237970,4354760570,13.236087572770513,0.03,Sin nombre
824237970,1342138725,74.09428331093059,0.15,Sin nombre
824237971,1342749823,40.96993021610863,0.08,Sin nombre
824237971,1975410452,50.84532221967629,0.1,Sin nombre
824237973,1342138202,35.964158937677276,0.07,Sin nombre
824243274,824243276,12.294757876657568,0.02,Sin nombre
824243274,10724012873,94.47095136740884,0.19,Sin nombre
824243276,824243281,8.09411713454751,0.02,Sin nombre
824243276,1342138279,151.51695167338153,0.3,Sin nombre
824243281,824243282,11.6980154349721,0.02,Sin nombre
824243281,1342138990,166.97800446954884,0.33,Sin nombre
824243282,1342138869,156.6782275252816,0.31,Sin nombre
